gender,Age,Years_in_job,Income,Province,Savings,Home_ownership,Credit_history,Number_of_accs,Credit_cards,Home_loan,Overdraft,Student_Loan,Non_perfoming_Accs,Open Accounts,Current_In_Arrears,Current_balance_Amt,Past_due_Amt,No_of_enquiries,Score,Def,monthly_installments,Number_of_monthly_installments
Female,47,23,145284,Nairobi,380521,Own Home,10,15,0,0,1,0,6,1,0,14500,0.0,4,638,0,43585.2,4
Female,45,14,120930,Nairobi,155091,Own Home,5,4,0,0,1,0,2,2,0,18100,0.0,2,539,0,36279.0,4
Female,31,10,51817,Central,21919,Rent,8,39,0,0,1,0,12,3,3,10400,7279.999999999999,37,486,1,15545.099999999999,1
Male,55,26,122088,Nairobi,260703,Own Home,14,48,1,0,3,0,14,3,0,12200,0.0,13,709,0,36626.4,4
Female,38,11,110304,Nairobi,100976,Rent,5,17,0,0,0,0,7,2,2,22100,6630.0,16,370,1,33091.2,2
Male,24,3,37408,Central,2850,Rent,1,19,0,0,1,1,8,2,2,11200,7839.999999999999,16,313,1,11222.4,8
Female,35,9,78377,Nyanza,47573,Rent,8,29,0,0,2,0,9,2,2,15700,10990.0,47,590,0,23513.1,7
Female,45,11,116540,Nairobi,137185,Own Home,8,32,0,0,0,0,10,2,0,23300,0.0,9,708,0,34962.0,5
Female,49,21,145121,Nairobi,407375,Own Home,16,94,1,0,2,0,5,2,0,14500,0.0,33,749,0,43536.299999999996,1
Male,42,14,105421,Nairobi,136699,Own Home,12,34,0,0,2,0,10,2,0,15800,0.0,16,707,0,31626.3,7
Male,35,10,77116,Eastern,27473,Rent,2,16,0,0,0,0,6,2,2,15400,10780.0,26,461,1,23134.8,1
Male,52,27,126416,Nairobi,320067,Own Home,14,66,0,0,4,0,7,3,0,12600,0.0,35,717,0,37924.799999999996,6
Male,48,19,148292,Nairobi,299437,Own Home,7,21,0,0,3,0,6,1,0,22200,0.0,5,698,0,44487.6,8
Female,20,2,34816,Nyanza,2818,Rent,1,4,0,0,1,1,2,2,2,10400,7279.999999999999,4,425,1,10444.8,10
Female,40,15,109123,Nairobi,143875,Own Home,5,2,0,0,1,0,1,2,0,16400,0.0,1,584,0,32736.899999999998,9
Female,30,10,60767,Northe Eastern ,18511,Rent,5,10,0,0,0,0,4,1,1,12200,8540.0,12,488,1,18230.1,2
Female,53,17,140199,Nairobi,340949,Own Home,11,66,0,0,4,0,7,3,0,21000,0.0,36,697,0,42059.7,10
Male,36,12,100944,Nairobi,141085,Own Home,5,10,0,0,1,0,4,1,0,20200,0.0,5,604,0,30283.199999999997,10
Male,40,15,93430,Nairobi,121266,Own Home,5,3,0,0,0,0,1,2,0,14000,0.0,1,697,0,28029.0,6
Male,35,6,86016,Nairobi,51686,Rent,5,6,0,0,2,0,2,1,1,17200,12040.0,12,502,0,25804.8,3
Female,50,19,120019,Nairobi,329938,Own Home,8,27,0,0,3,0,8,2,0,18000,0.0,8,681,0,36005.7,4
Male,50,18,149597,Nairobi,329569,Own Home,10,15,0,0,2,0,6,1,0,22400,0.0,6,643,0,44879.1,1
Female,29,5,73714,Rift Valley,47970,Rent,1,14,0,0,0,0,6,1,1,22100,15469.999999999998,28,274,1,22114.2,5
Male,19,1,33938,Western,3106,Rent,1,10,0,0,2,1,4,1,1,10200,7140.0,9,379,1,10181.4,11
Female,39,13,104470,Nairobi,149383,Own Home,9,38,0,0,0,0,11,3,0,20900,0.0,22,662,0,31341.0,7
Female,20,3,59633,Nairobi,4872,Rent,2,8,0,0,0,1,3,1,1,17900,12530.0,16,457,1,17889.899999999998,6
Female,40,13,97168,Nairobi,121677,Own Home,5,18,0,0,1,0,7,2,0,19400,0.0,5,610,0,29150.399999999998,5
Male,39,11,96187,Nairobi,127492,Own Home,10,32,0,0,2,0,10,2,0,19200,0.0,11,667,0,28856.1,1
Female,39,14,126081,Nairobi,183718,Own Home,6,21,0,0,2,0,6,1,0,18900,0.0,8,685,0,37824.299999999996,1
Male,46,17,140458,Nairobi,391394,Own Home,10,36,0,0,4,0,11,3,0,21100,0.0,21,660,0,42137.4,4
Female,28,10,52810,Eastern,18597,Rent,3,17,0,0,0,1,7,2,2,10600,7419.999999999999,20,484,1,15843.0,8
Male,29,7,88637,Nairobi,57963,Rent,4,3,0,0,1,0,1,2,2,17700,12390.0,5,458,1,26591.1,2
Male,38,11,119947,Nairobi,147468,Own Home,5,5,0,0,1,0,2,2,0,24000,0.0,2,634,0,35984.1,9
Male,18,1,46234,Nairobi,3429,Rent,1,5,0,0,2,1,2,2,2,13900,9730.0,5,468,1,13870.199999999999,6
Female,34,9,77807,Western,35929,Rent,6,40,0,0,2,0,12,3,3,15600,10920.0,59,528,0,23342.1,3
Female,48,24,133657,Nairobi,328883,Own Home,10,24,0,0,4,0,7,2,0,13400,0.0,8,690,0,40097.1,2
Female,34,9,76441,Northe Eastern ,44202,Rent,8,21,0,0,2,0,6,1,1,15300,10710.0,29,466,1,22932.3,7
Male,23,2,41889,Northe Eastern ,2677,Rent,2,17,0,0,1,1,7,2,2,12600,8820.0,20,470,1,12566.699999999999,6
Female,47,23,144088,Nairobi,430819,Own Home,12,42,0,0,2,0,13,3,0,14400,0.0,23,709,0,43226.4,1
Female,52,20,141383,Nairobi,358901,Own Home,12,41,0,0,1,0,12,3,0,14100,0.0,13,698,0,42414.9,2
Male,53,24,121681,Nairobi,364249,Own Home,14,62,4,0,4,0,6,3,0,12200,0.0,30,749,0,36504.299999999996,3
Male,50,19,140620,Nairobi,330566,Own Home,12,32,0,0,3,0,10,2,0,21100,0.0,13,650,0,42186.0,10
Female,35,5,90511,Nairobi,29817,Rent,1,2,0,0,2,0,1,2,2,27200,19040.0,3,286,1,27153.3,6
Female,29,4,95355,Nairobi,55075,Rent,1,2,0,0,2,0,1,2,2,28600,20020.0,3,311,1,28606.5,4
Male,46,16,124117,Nairobi,294417,Own Home,7,26,0,0,4,0,8,2,0,18600,0.0,8,704,0,37235.1,10
Female,47,18,127063,Nairobi,297754,Own Home,12,63,0,0,1,0,6,3,0,19100,0.0,18,734,0,38118.9,7
Male,46,20,144746,Nairobi,394049,Own Home,10,33,0,0,3,0,10,2,0,14500,0.0,13,677,0,43423.799999999996,1
Female,35,7,74957,Central,33622,Rent,2,11,0,0,0,0,4,1,1,15000,10500.0,21,428,1,22487.1,5
Male,54,28,122146,Nairobi,361163,Own Home,14,39,0,0,3,0,12,3,0,12200,0.0,14,649,0,36643.799999999996,5
Male,47,21,134971,Nairobi,285025,Own Home,11,44,0,0,2,0,13,3,0,13500,0.0,24,641,0,40491.299999999996,7
Female,44,13,124232,Nairobi,179567,Own Home,9,26,0,0,4,0,8,2,0,24800,0.0,6,682,0,37269.6,8
Male,40,15,106540,Nairobi,145859,Own Home,12,61,0,0,1,0,6,3,0,16000,0.0,22,710,0,31962.0,9
Female,26,5,81695,Nairobi,28777,Rent,1,8,0,0,1,0,3,1,1,24500,17150.0,12,462,1,24508.5,4
Male,39,15,97375,Nairobi,123979,Own Home,7,35,0,0,2,0,10,2,0,14600,0.0,11,655,0,29212.5,5
Female,41,15,95345,Nairobi,122436,Own Home,6,40,0,0,0,0,12,3,0,14300,0.0,18,692,0,28603.5,11
Female,21,2,56381,Western,2486,Rent,2,19,0,0,0,1,8,2,2,16900,11830.0,37,402,1,16914.3,11
Female,25,1,35103,Northe Eastern ,966,Rent,1,1,0,0,0,1,0,1,1,10500,7349.999999999999,1,487,1,10530.9,6
Male,48,27,136372,Nairobi,363577,Own Home,11,41,0,0,2,0,12,3,0,13600,0.0,22,672,0,40911.6,10
Female,54,27,125419,Nairobi,274921,Own Home,14,38,1,0,2,0,11,3,0,12500,0.0,19,691,0,37625.7,9
Female,37,15,120015,Nairobi,170320,Own Home,8,23,0,0,3,0,7,2,0,18000,0.0,10,694,0,36004.5,5
Male,19,2,34417,Rift Valley,2917,Rent,2,10,0,0,0,1,4,1,1,10300,7209.999999999999,8,539,0,10325.1,11
Female,47,28,134037,Nairobi,391309,Own Home,14,43,3,0,3,0,13,3,0,13400,0.0,16,674,0,40211.1,6
Male,35,7,69069,Rift Valley,46304,Rent,2,19,0,0,1,0,8,2,2,13800,9660.0,18,475,1,20720.7,2
Female,20,3,39392,Nyanza,1033,Rent,1,13,0,0,2,1,5,1,1,11800,8260.0,15,458,1,11817.6,3
Male,21,2,49637,Rift Valley,1973,Rent,1,14,0,0,1,1,6,1,1,14900,10430.0,25,345,1,14891.099999999999,4
Male,37,11,104734,Nairobi,113056,Mortgage,8,32,0,1,2,0,10,2,0,20900,0.0,14,621,0,31420.199999999997,11
Female,30,8,58935,Nyanza,40381,Rent,4,2,0,0,1,0,1,2,2,11800,8260.0,2,425,1,17680.5,5
Female,25,1,55855,Western,1242,Rent,1,12,0,0,0,1,5,1,1,16800,11760.0,20,391,1,16756.5,2
Female,52,24,121745,Nairobi,318902,Own Home,11,67,0,0,3,0,7,3,0,12200,0.0,39,705,0,36523.5,1
Female,19,1,50840,Rift Valley,2918,Rent,1,8,0,0,0,1,3,1,1,15300,10710.0,14,539,0,15252.0,8
Female,23,1,43858,Nairobi,2046,Rent,1,4,0,0,0,1,2,2,2,13200,9240.0,4,331,1,13157.4,4
Male,43,15,126671,Nairobi,185599,Own Home,9,38,0,0,4,0,11,3,0,19000,0.0,9,707,0,38001.299999999996,5
Female,29,7,65327,Rift Valley,44066,Rent,8,26,0,0,1,0,8,2,2,13100,9170.0,29,531,0,19598.1,7
Female,19,3,49665,Northe Eastern ,2873,Rent,1,15,0,0,0,1,6,1,1,14900,10430.0,28,484,1,14899.5,11
Female,34,7,80943,Nairobi,37616,Rent,8,24,0,0,0,0,7,2,2,16200,11340.0,33,529,0,24282.899999999998,6
Female,33,8,63530,Central,44166,Rent,7,19,0,0,1,0,8,2,2,12700,8890.0,18,305,1,19059.0,1
Male,44,14,97971,Nairobi,94997,Rent,9,17,0,0,0,0,7,2,2,14700,4410.0,15,538,0,29391.3,5
Female,41,13,105717,Nairobi,119346,Mortgage,12,65,0,1,1,0,6,3,0,21100,0.0,20,698,0,31715.1,5
Male,40,12,97771,Nairobi,101920,Rent,10,29,0,0,0,0,9,2,2,19600,5880.0,28,435,1,29331.3,3
Female,28,6,61574,Nairobi,35127,Rent,4,8,0,0,0,1,3,1,1,12300,8610.0,8,558,0,18472.2,1
Female,24,2,49866,Northe Eastern ,4168,Rent,1,14,0,0,0,1,6,1,1,15000,10500.0,19,264,1,14959.8,3
Female,36,13,118313,Nairobi,122498,Own Home,10,26,0,0,0,0,8,2,0,23700,0.0,6,687,0,35493.9,7
Female,38,12,103232,Nairobi,103728,Rent,10,33,0,0,1,0,10,2,2,20600,6180.0,39,549,0,30969.6,2
Male,30,9,68099,Northe Eastern ,36229,Rent,7,19,0,0,1,0,8,2,2,13600,9520.0,20,348,1,20429.7,5
Male,54,25,133751,Nairobi,328243,Own Home,9,25,0,0,1,0,7,2,0,13400,0.0,11,683,0,40125.299999999996,2
Male,26,6,50309,Nairobi,19545,Rent,2,15,0,0,2,1,6,1,1,10100,7070.0,15,531,0,15092.699999999999,11
Male,18,3,32588,Nyanza,924,Rent,2,18,0,0,1,1,7,2,2,9800,6860.0,19,387,1,9776.4,7
Male,35,10,67250,Eastern,28271,Rent,6,29,0,0,2,0,9,2,2,13500,9450.0,32,596,0,20175.0,7
Male,53,26,140516,Nairobi,383026,Own Home,12,30,0,0,2,0,9,2,0,14100,0.0,10,644,0,42154.799999999996,5
Male,29,4,64073,Rift Valley,37959,Rent,2,19,0,0,2,0,8,2,2,19200,13440.0,37,309,1,19221.899999999998,3
Female,24,1,46807,Northe Eastern ,4412,Rent,1,9,0,0,1,1,4,1,1,14000,9800.0,10,301,1,14042.1,7
Female,52,20,142533,Nairobi,422833,Own Home,12,67,0,0,3,0,7,3,0,14300,0.0,35,715,0,42759.9,9
Male,30,4,98013,Nairobi,36387,Rent,1,16,0,0,0,0,6,2,2,29400,20580.0,27,475,1,29403.899999999998,1
Female,49,18,137937,Nairobi,301826,Own Home,6,29,0,0,3,0,9,2,0,20700,0.0,14,700,0,41381.1,9
Female,32,5,51172,Rift Valley,23097,Rent,2,7,0,0,0,0,3,1,1,15400,10780.0,10,419,1,15351.599999999999,5
Male,36,14,102484,Nairobi,150183,Own Home,12,53,0,0,0,0,16,3,0,15400,0.0,31,638,0,30745.199999999997,6
Female,53,23,142962,Nairobi,337506,Own Home,13,60,3,0,4,0,6,3,0,14300,0.0,17,719,0,42888.6,7
Female,24,3,57921,Western,4446,Rent,2,3,0,0,0,1,1,2,2,17400,12180.0,6,416,1,17376.3,2
Male,33,10,55818,Rift Valley,22567,Rent,5,1,0,0,2,0,0,1,1,11200,7839.999999999999,1,546,0,16745.399999999998,5
Male,36,14,123155,Nairobi,177903,Own Home,5,6,0,0,3,0,2,1,0,18500,0.0,3,643,0,36946.5,9
Female,23,2,43565,Nairobi,3453,Rent,2,15,0,0,2,1,6,1,1,13100,9170.0,18,391,1,13069.5,3
Male,52,23,120600,Nairobi,305268,Own Home,9,30,0,0,2,0,9,2,0,12100,0.0,7,700,0,36180.0,4
Male,23,3,35516,Northe Eastern ,3053,Rent,1,20,0,0,0,1,8,2,2,10700,7489.999999999999,24,499,1,10654.8,7
Female,52,23,145999,Nairobi,323216,Own Home,14,54,2,0,3,0,16,3,0,14600,0.0,14,645,0,43799.7,7
Female,43,14,93039,Nairobi,99868,Rent,9,28,0,0,0,0,8,2,2,14000,4200.0,29,459,1,27911.7,1
Male,26,9,62305,Rift Valley,40665,Rent,4,12,0,0,1,1,5,1,1,12500,8750.0,13,338,1,18691.5,4
Male,20,2,34475,Nyanza,1545,Rent,1,11,0,0,2,1,4,1,1,10300,7209.999999999999,12,563,0,10342.5,7
Female,29,8,82507,Nairobi,51959,Rent,4,12,0,0,0,0,5,1,1,16500,11550.0,21,384,1,24752.1,2
Male,50,29,141584,Nairobi,409697,Own Home,19,79,0,0,4,0,4,2,0,14200,0.0,17,699,0,42475.2,10
Female,20,2,35684,Rift Valley,2287,Rent,2,19,0,0,1,1,8,2,2,10700,7489.999999999999,22,432,1,10705.199999999999,5
Male,37,13,95025,Nairobi,132833,Own Home,9,31,0,0,0,0,9,2,0,19000,0.0,8,650,0,28507.5,11
Male,54,23,138240,Nairobi,367224,Own Home,18,81,3,0,2,0,4,2,0,13800,0.0,33,706,0,41472.0,11
Male,23,3,42523,Central,3419,Rent,1,6,0,0,0,1,2,1,1,12800,8960.0,5,530,0,12756.9,10
Female,34,4,87870,Nairobi,53751,Rent,2,7,0,0,2,0,3,1,1,26400,18480.0,11,401,1,26361.0,8
Male,25,1,37863,Northe Eastern ,2625,Rent,2,8,0,0,0,1,3,1,1,11400,7979.999999999999,8,559,0,11358.9,10
Female,37,13,109969,Nairobi,117344,Mortgage,5,14,0,1,0,0,6,1,0,22000,0.0,8,432,1,32990.7,8
Male,44,15,114616,Nairobi,133676,Own Home,12,50,0,0,0,0,15,3,0,17200,0.0,10,647,0,34384.799999999996,4
Female,19,3,34117,Nyanza,2808,Rent,1,10,0,0,0,1,4,1,1,10200,7140.0,8,424,1,10235.1,1
Male,27,5,90653,Nairobi,47223,Rent,2,4,0,0,0,0,2,2,2,27200,19040.0,8,438,1,27195.899999999998,7
Female,50,23,149726,Nairobi,369561,Own Home,18,80,3,0,3,0,4,2,0,15000,0.0,41,763,0,44917.799999999996,4
Female,38,13,124828,Nairobi,140698,Own Home,7,18,0,0,2,0,7,2,0,25000,0.0,4,628,0,37448.4,8
Male,47,17,131297,Nairobi,271757,Own Home,12,47,0,0,3,0,14,3,0,19700,0.0,11,667,0,39389.1,5
Female,42,15,122087,Nairobi,151089,Own Home,10,32,0,0,4,0,10,2,0,18300,0.0,18,698,0,36626.1,4
Female,22,3,52046,Northe Eastern ,2104,Rent,1,19,0,0,0,1,8,2,2,15600,10920.0,29,371,1,15613.8,7
Male,47,29,129694,Nairobi,306584,Own Home,12,37,0,0,2,0,11,3,0,13000,0.0,17,650,0,38908.2,6
Male,47,21,131913,Nairobi,272705,Own Home,8,16,0,0,3,0,6,2,0,13200,0.0,4,702,0,39573.9,3
Female,25,1,59573,Western,3148,Rent,2,8,0,0,0,1,3,1,1,17900,12530.0,13,425,1,17871.899999999998,7
Female,36,15,117604,Nairobi,131277,Own Home,10,26,0,0,2,0,8,2,0,17600,0.0,13,673,0,35281.2,2
Male,39,11,98919,Nairobi,140525,Own Home,5,19,0,0,0,0,8,2,0,19800,0.0,11,537,0,29675.699999999997,1
Female,22,2,51969,Western,1511,Rent,2,3,0,0,2,1,1,2,2,15600,10920.0,6,532,0,15590.699999999999,11
Male,46,29,125245,Nairobi,268381,Own Home,18,90,0,0,3,0,4,2,0,12500,0.0,27,733,0,37573.5,6
Male,38,11,116669,Nairobi,162474,Own Home,10,16,0,0,1,0,6,2,0,23300,0.0,4,686,0,35000.7,9
Male,25,3,39936,Nyanza,3096,Rent,1,5,0,0,1,1,2,2,2,12000,8400.0,6,389,1,11980.8,4
Male,21,1,38985,Nyanza,2001,Rent,1,12,0,0,2,1,5,1,1,11700,8189.999999999999,12,342,1,11695.5,4
Female,33,5,77266,Eastern,28398,Rent,1,3,0,0,2,0,1,2,2,23200,16239.999999999998,6,441,1,23179.8,2
Male,37,14,98432,Nairobi,104879,Rent,9,24,0,0,2,0,7,2,2,14800,4440.0,23,442,1,29529.6,9
Male,49,30,127425,Nairobi,374038,Own Home,13,44,1,0,3,0,13,3,0,12700,0.0,13,670,0,38227.5,4
Female,47,28,148682,Nairobi,444623,Own Home,18,98,0,0,4,0,5,2,0,14900,0.0,32,728,0,44604.6,11
Male,29,6,58050,Western,25386,Rent,6,25,0,0,2,0,7,2,2,11600,8119.999999999999,28,594,0,17415.0,4
Male,30,7,59424,Rift Valley,36549,Rent,4,20,0,0,1,0,8,2,2,11900,8330.0,24,441,1,17827.2,8
Female,22,2,33923,Western,2893,Rent,2,7,0,0,1,1,3,1,1,10200,7140.0,6,349,1,10176.9,11
Male,44,12,121449,Nairobi,140227,Own Home,11,68,0,0,3,0,7,3,0,24300,0.0,36,716,0,36434.7,7
Female,53,21,126947,Nairobi,341382,Own Home,11,38,0,0,3,0,11,3,0,12700,0.0,9,692,0,38084.1,6
Male,35,5,73909,Nairobi,26846,Rent,2,19,0,0,1,0,8,2,2,22200,15539.999999999998,33,429,1,22172.7,5
Male,45,13,90002,Nairobi,88435,Rent,8,30,0,0,0,0,9,2,2,18000,5400.0,33,488,1,27000.6,5
Male,22,3,41150,Western,854,Rent,2,18,0,0,2,1,7,2,2,12300,8610.0,19,554,0,12345.0,9
Male,22,1,35712,Central,2617,Rent,2,9,0,0,2,1,4,1,1,10700,7489.999999999999,8,356,1,10713.6,2
Female,27,5,92832,Nairobi,37859,Rent,1,4,0,0,0,0,2,2,2,27800,19460.0,8,441,1,27849.6,6
Female,19,3,36666,Western,2874,Rent,2,17,0,0,2,1,7,2,2,11000,7699.999999999999,17,461,1,10999.8,2
Female,35,4,95439,Nairobi,54095,Rent,1,14,0,0,0,0,6,1,1,28600,20020.0,28,439,1,28631.7,9
Male,37,12,119367,Nairobi,110508,Mortgage,10,26,0,1,2,0,8,2,0,23900,0.0,6,631,0,35810.1,6
Female,50,24,141455,Nairobi,293468,Own Home,16,87,2,0,1,0,4,2,0,14100,0.0,44,717,0,42436.5,4
Female,46,30,123867,Nairobi,287149,Own Home,10,36,0,0,1,0,11,3,0,12400,0.0,19,673,0,37160.1,8
Female,37,11,97860,Nairobi,127366,Own Home,7,20,0,0,2,0,8,2,0,19600,0.0,4,602,0,29358.0,11
Female,34,7,96054,Nairobi,40754,Rent,8,28,0,0,2,0,8,2,2,19200,13440.0,50,567,0,28816.2,5
Female,36,11,99777,Nairobi,105622,Rent,8,24,0,0,2,0,7,2,2,20000,6000.0,23,502,0,29933.1,7
Male,33,10,75193,Rift Valley,51119,Rent,5,7,0,0,2,0,3,1,1,15000,10500.0,11,343,1,22557.899999999998,7
Male,21,2,47308,Central,4305,Rent,2,6,0,0,2,1,2,1,1,14200,9940.0,5,550,0,14192.4,10
Male,55,19,121948,Nairobi,286778,Own Home,7,33,0,0,4,0,10,2,0,18300,0.0,19,681,0,36584.4,6
Female,36,15,106969,Nairobi,130864,Own Home,11,33,0,0,1,0,10,2,0,16000,0.0,8,695,0,32090.699999999997,2
Female,35,6,95693,Nairobi,44251,Rent,6,17,0,0,1,0,7,2,2,19100,13370.0,27,388,1,28707.899999999998,1
Male,21,2,43861,Nyanza,2709,Rent,2,12,0,0,2,1,5,1,1,13200,9240.0,12,442,1,13158.3,8
Female,46,24,137180,Nairobi,275490,Own Home,9,16,0,0,3,0,6,2,0,13700,0.0,5,644,0,41154.0,5
Male,21,2,36299,Eastern,1337,Rent,1,20,0,0,1,1,8,2,2,10900,7629.999999999999,16,555,0,10889.699999999999,9
Male,39,15,102403,Nairobi,115285,Mortgage,6,31,0,1,0,0,9,2,0,15400,0.0,11,627,0,30720.899999999998,10
Male,43,14,107195,Nairobi,115145,Mortgage,11,31,0,1,1,0,9,2,0,16100,0.0,13,624,0,32158.5,7
Male,52,18,143930,Nairobi,350857,Own Home,11,66,0,0,4,0,7,3,0,21600,0.0,36,663,0,43179.0,5
Male,28,10,87125,Nairobi,29198,Rent,5,20,0,0,1,0,8,2,2,17400,12180.0,38,514,0,26137.5,8
Female,36,14,123068,Nairobi,173582,Own Home,7,29,0,0,1,0,9,2,0,18500,0.0,8,673,0,36920.4,5
Female,27,10,98020,Nairobi,64053,Rent,7,30,0,0,1,0,9,2,2,19600,13720.0,60,510,0,29406.0,6
Female,31,4,60604,Northe Eastern ,24179,Rent,1,15,0,0,1,0,6,1,1,18200,12740.0,24,510,0,18181.2,9
Female,39,12,119119,Nairobi,163327,Own Home,12,43,0,0,0,0,13,3,0,23800,0.0,20,646,0,35735.7,1
Male,45,12,96904,Nairobi,117433,Mortgage,5,5,0,1,0,0,2,2,0,19400,0.0,2,534,0,29071.2,3
Female,23,2,40976,Northe Eastern ,2145,Rent,2,20,0,0,1,1,8,2,2,12300,8610.0,20,446,1,12292.8,1
Female,30,6,80016,Nairobi,31576,Rent,7,31,0,0,0,0,9,2,2,16000,11200.0,41,554,0,24004.8,8
Male,20,3,57337,Northe Eastern ,3226,Rent,2,1,0,0,0,1,0,1,1,17200,12040.0,2,493,1,17201.1,10
Male,54,18,148947,Nairobi,438525,Own Home,10,33,0,0,3,0,10,2,0,22300,0.0,13,704,0,44684.1,10
Female,38,12,109341,Nairobi,157993,Own Home,6,23,0,0,2,0,7,2,0,21900,0.0,7,669,0,32802.299999999996,5
Male,41,14,119239,Nairobi,116235,Mortgage,8,38,0,1,1,0,11,3,0,17900,0.0,21,636,0,35771.7,3
Male,50,28,125826,Nairobi,276401,Own Home,10,18,0,0,2,0,7,2,0,12600,0.0,8,601,0,37747.799999999996,11
Female,30,4,90538,Nairobi,45293,Rent,1,19,0,0,0,0,8,2,2,27200,19040.0,36,410,1,27161.399999999998,4
Female,45,15,118445,Nairobi,171805,Own Home,11,68,0,0,2,0,7,3,0,17800,0.0,32,698,0,35533.5,9
Male,44,14,110965,Nairobi,162293,Own Home,11,50,0,0,0,0,15,3,0,16600,0.0,27,710,0,33289.5,6
Male,32,10,89321,Nairobi,30037,Rent,5,3,0,0,0,0,1,2,2,17900,12530.0,6,453,1,26796.3,10
Male,20,1,40744,Western,1417,Rent,1,11,0,0,1,1,4,1,1,12200,8540.0,10,413,1,12223.199999999999,11
Female,52,18,122211,Nairobi,362666,Own Home,5,1,0,0,3,0,0,1,0,18300,0.0,1,742,0,36663.299999999996,9
Male,18,3,40175,Central,3298,Rent,1,8,0,0,2,1,3,1,1,12100,8470.0,7,442,1,12052.5,11
Female,37,13,111013,Nairobi,151417,Own Home,5,1,0,0,2,0,0,1,0,22200,0.0,1,684,0,33303.9,7
Male,27,8,55161,Rift Valley,23154,Rent,4,19,0,0,2,1,8,2,2,11000,7699.999999999999,17,418,1,16548.3,6
Male,34,4,68294,Central,41902,Rent,1,14,0,0,2,0,6,1,1,20500,14349.999999999998,22,436,1,20488.2,10
Female,20,1,54617,Eastern,3593,Rent,1,14,0,0,1,1,6,1,1,16400,11480.0,28,445,1,16385.1,2
Male,42,12,100712,Nairobi,124803,Own Home,8,26,0,0,0,0,8,2,0,20100,0.0,9,671,0,30213.6,9
Male,40,12,107692,Nairobi,103023,Rent,6,16,0,0,2,0,6,2,2,21500,6450.0,19,489,1,32307.6,7
Female,22,2,51014,Nairobi,4282,Rent,1,1,0,0,2,1,0,1,1,15300,10710.0,2,610,0,15304.199999999999,6
Female,35,10,56626,Nyanza,38415,Rent,3,12,0,0,2,0,5,1,1,11300,7909.999999999999,11,495,1,16987.8,3
Female,35,4,95784,Nairobi,46839,Rent,2,17,0,0,1,0,7,2,2,28700,20090.0,30,414,1,28735.2,9
Female,27,8,73522,Nyanza,33594,Rent,4,1,0,0,1,1,0,1,1,14700,10290.0,2,503,0,22056.6,6
Male,53,26,133185,Nairobi,331288,Own Home,13,31,3,0,1,0,9,2,0,13300,0.0,16,687,0,39955.5,3
Male,23,1,44419,Western,4299,Rent,2,15,0,0,2,1,6,1,1,13300,9310.0,18,402,1,13325.699999999999,10
Female,23,2,57254,Eastern,3363,Rent,1,1,0,0,1,1,0,1,1,17200,12040.0,2,494,1,17176.2,8
Female,28,5,58249,Rift Valley,29434,Rent,1,9,0,0,2,1,4,1,1,17500,12250.0,18,416,1,17474.7,10
Female,46,16,120034,Nairobi,294893,Own Home,11,48,0,0,2,0,14,3,0,18000,0.0,18,685,0,36010.2,4
Male,40,14,121313,Nairobi,148263,Own Home,11,45,0,0,1,0,13,3,0,18200,0.0,12,642,0,36393.9,4
Male,25,2,32561,Northe Eastern ,1564,Rent,1,5,0,0,0,1,2,2,2,9800,6860.0,6,419,1,9768.3,1
Male,36,14,114385,Nairobi,129057,Own Home,8,15,0,0,2,0,6,1,0,17200,0.0,3,643,0,34315.5,2
Male,30,6,86782,Nairobi,58299,Rent,4,19,0,0,2,0,8,2,2,17400,12180.0,35,429,1,26034.6,9
Male,31,7,58985,Rift Valley,38152,Rent,6,26,0,0,0,0,8,2,2,11800,8260.0,30,465,1,17695.5,8
Male,30,9,95047,Nairobi,30675,Rent,4,2,0,0,0,0,1,2,2,19000,13300.0,4,303,1,28514.1,9
Female,29,8,92770,Nairobi,53869,Rent,3,19,0,0,0,0,8,2,2,18600,13020.0,36,320,1,27831.0,11
Male,53,19,120217,Nairobi,341320,Own Home,10,22,0,0,3,0,7,2,0,18000,0.0,9,677,0,36065.1,3
Male,54,21,127418,Nairobi,361026,Own Home,18,79,1,0,4,0,4,2,0,12700,0.0,39,745,0,38225.4,7
Male,43,12,100958,Nairobi,103817,Rent,10,33,0,0,1,0,10,2,2,20200,6060.0,36,581,0,30287.399999999998,11
Female,37,12,90325,Nairobi,124467,Own Home,6,25,0,0,2,0,7,2,0,18100,0.0,9,660,0,27097.5,8
Male,25,2,33983,Nyanza,1919,Rent,2,9,0,0,2,1,4,1,1,10200,7140.0,8,244,1,10194.9,7
Male,28,4,80071,Nairobi,43074,Rent,1,10,0,0,1,0,4,1,1,24000,16800.0,19,451,1,24021.3,11
Female,37,15,91293,Nairobi,100958,Rent,9,20,0,0,0,0,8,2,2,13700,4110.0,20,541,0,27387.899999999998,11
Female,47,18,122424,Nairobi,324980,Own Home,5,20,0,0,3,0,8,2,0,18400,0.0,12,600,0,36727.2,5
Female,20,1,45005,Central,1244,Rent,1,10,0,0,1,1,4,1,1,13500,9450.0,10,437,1,13501.5,11
Female,22,1,59100,Central,4383,Rent,1,12,0,0,0,1,5,1,1,17700,12390.0,16,324,1,17730.0,7
Male,51,24,139541,Nairobi,386867,Own Home,19,61,3,0,1,0,6,3,0,14000,0.0,25,744,0,41862.299999999996,3
